"","X","amt_above_atv10_pred","app_id","assessment","atv","businessLicense","businessScope","businessType","cash","companyCode","companyPhone","crawled_at","credit","emergencyContact","emergencyContactPhone","gmv_amt","gmv_avg","gmv_cnt","gmv_month","gmv_rstd","has_sz","income","income_before_wash","is_assessment_better","is_pop","limit","limit_before_loan","limit_before_loan_fluct","loan_amt","loan_balance","loan_cnt","loan_quality","mainBusiness","max_active_days","max_overdue_amt","max_overdue_amt_p","max_overdue_days","overdue_current","overdue_loan_amt","overdue_loan_amt_p","overdue_loan_cnt","platform","punish_fake_amt","punish_fake_cnt","punish_normal_amt","punish_normal_cnt","punish_serious_amt","punish_serious_cnt","punish_total_amt","punish_total_cnt","punish_wash_amt","punish_wash_cnt","refund_amt","refund_rate","registeredCapital","remDays","shop_type","taxpayerCode","transport_id","weight_account","weight_busi","weight_fluct","weight_loan","weight_refuse","weight_time","target","num"
"3055",3054,NA,232898,"9.56",307.6156,"91440106076537373","家装建材","专卖店",1550.24,"91440106076537373N","18613133688","2017-09-01 13:16:36",202073,NA,NA,1073214,89434.5,12,14,0.5872812,"True",80491.05,80491.05,"True","",72973.28,76987.73,76987.73,202000,47231.97,2,"True","家装建材",396,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,1646.25,NA,"200万元","212
                                                天","SOP",9.144011e+16,202512,1.045,1,1,1.2,1,1.016986,0,1
"3056",3055,NA,232920,"9.63",2583.862,"440301108433762","家具","厂商直营旗舰店",5034.55,"08463711-2","0757-28912723","2017-09-01 14:46:33",0,NA,NA,6149725,512477.1,12,14,0.7590189,"True",461229.4,461229.4,"True","",13829.04,367628.9,294103.1,962143,1079292,9,"True","家具",396,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,55842.2,NA,"100万元","212
                                                天","SOP",4.403001e+14,202534,1.045,1,0.8,1,1,1.016986,0,1
"3057",3056,NA,233226,"9.83",258,"91120116","母婴","专营店",NA,"91120116MA07F9501P","18322259490","2017-09-04 11:46:34",NA,NA,NA,580017,48334.75,12,14,0.6125982,"True",43501.28,43501.28,"True","",27783.44,34729.3,27783.44,0,NA,0,"False","母婴",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,1175,NA,"100万元","209
                                                天","SOP",91120116,202548,1.045,1,0.8,1,1,1.01863,0,1
"3058",3057,NA,232962,"9.81",133.2761,"430111000087666","美妆个护","专营店",4056.02,"55301822-7","0731-85078619","2017-09-01 16:58:34",2546,NA,NA,5927849,493987.5,12,14,1.073256,"True",444588.7,444588.7,"True","",37417.96,386580.2,193290.1,644000,992177,9,"True","美妆个护",396,0,0,0,"False",0,0,0,"JINGDONG",0,0,15,3,0,1,15,4,0,1,0,NA,"500万元","212
                                                天","SOP",4.301116e+14,202573,0.95,1,0.5,1.2,1,1.016986,0,1
"3059",3058,NA,232965,"8.96",54.81504,"430111000087666","美妆个护","厂商直营旗舰店",NA,"55301822-7","0731-85078619","2017-09-01 17:02:35",NA,NA,NA,726902.2,60575.18,12,14,0.9101894,"True",38162.37,54517.67,"True","",22122.04,27652.55,22122.04,0,NA,0,"False","美妆个护",396,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,25,2,25,2,25,2,146,NA,"500万元","212
                                                天","SOP",4.301116e+14,202573,0.95,1,0.8,1,0,1.016986,0,1
"3060",3059,NA,232970,"9.79",83.5173,"91350203587885353","食品饮料","厂商直营旗舰店",9185.27,"58788535-3","0592-5995132","2017-09-01 17:12:34",16166,NA,NA,1013917,84493.08,12,14,0.4872282,"True",76043.77,76043.77,"True","",0,66121.83,66121.83,400640,231490.6,5,"True","食品饮料",396,0,0,0,"False",0,0,0,"JINGDONG",0,0,18,7,0,0,18,7,0,0,69,NA,"100万元","212
                                                天","SOP",9.13502e+16,202578,0.95,1,1,1.2,1,1.016986,0,1
"3061",3060,NA,232977,"9.79",334.3297,"91420106","汽车用品","专营店",0.19,"91420106MA4KR7A7XD","17607181510","2017-09-01 17:56:34",0,NA,NA,1594418,132868.2,12,14,0.700233,"True",119581.4,119581.4,"True","",76251.12,95313.9,76251.12,0,78058,0,"False","汽车用品",396,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,5953,NA,"100万元","212
                                                天","SOP",91420106,202588,1.045,1,0.8,1,1,1.016986,0,1
"3062",3061,NA,232978,"9.41",76.09369,"91310113324437647","礼品箱包","专营店",0,"91310113324437647T","021-36505365","2017-09-01 18:09:07",1474,NA,NA,4068114,339009.5,12,14,0.461766,"True",305108.6,305108.6,"True","",0,265299,265299,644000,828798.7,10,"True","礼品箱包",396,0,0,0,"False",0,0,0,"JINGDONG",0,0,5,3,0,0,5,3,0,0,5997.3,NA,"200万元","212
                                                天","SOP",9.131011e+16,202590,0.95,1,1,1.2,1,1.016986,0,1
"3063",3062,NA,232979,"9.45",65.48672,"91310113324437647","礼品箱包","专营店",0,"91310113324437647T","021-36505365","2017-09-01 18:09:07",1474,NA,NA,1986652,165554.4,12,14,0.4614772,"True",148998.9,148998.9,"True","",0,142513.8,142513.8,359000,433673.7,10,"True","礼品箱包",396,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,1983,NA,"200万元","212
                                                天","SOP",9.131011e+16,202590,1.045,1,1,1.2,1,1.016986,0,1
"3064",3063,NA,232980,"8.87",82.07771,"91310113324437647","礼品箱包","专营店",NA,"91310113324437647T","021-36505365","2017-09-01 18:10:33",NA,NA,NA,3545197,295433.1,12,14,0.5211554,"True",265889.8,265889.8,"True","",211930.9,211930.9,211930.9,0,NA,0,"False","礼品箱包",396,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,7932.4,NA,"200万元","212
                                                天","SOP",9.131011e+16,202590,1.045,1,1,1,1,1.016986,0,1
"3065",3064,NA,232982,"9.72",82.39742,"91310113324437647","礼品箱包","卖场型旗舰店",0,"91310113324437647T","021-36505365","2017-09-01 18:12:39",1474,NA,NA,4337318,361443.1,12,14,0.5084665,"True",325298.8,325298.8,"True","",235712.4,235712.4,235712.4,0,0,0,"True","礼品箱包",396,0,0,0,"False",0,0,0,"JINGDONG",0,0,8,8,0,0,8,8,0,0,12009.8,NA,"200万元","212
                                                天","SOP",9.131011e+16,202590,0.95,1,1,1,1,1.016986,0,1
"3066",3065,NA,233078,"9.51",171.032,"914401060611416599","母婴","厂商直营旗舰店",2.18,"914401060611416599","020-87295217","2017-09-02 17:54:34",451648,NA,NA,2639438,219953.1,12,14,0.5889453,"True",197957.8,197957.8,"True","",126193.7,172221.7,172221.7,334067,222711.3,1,"True","母婴",397,0,0,0,"False",0,0,0,"JINGDONG",0,0,13,2,0,0,13,2,0,0,7954.4,NA,"100万元","211
                                                天","SOP",9.144011e+17,202596,0.95,1,1,1.2,1,1.017534,0,1
"3067",3066,NA,233352,"9.69",129.898,"440111000739211","汽车用品","厂商直营旗舰店",NA,"21760098-0","13829744227","2017-09-04 18:36:34",NA,NA,NA,205112.3,17092.69,12,14,0.5039387,"True",15383.42,15383.42,"True","",12281.38,12281.38,12281.38,0,NA,0,"False","汽车用品",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,158,NA,"108万元","209
                                                天","SOP",4.401113e+14,202597,1.045,1,1,1,1,1.01863,0,1
"3068",3067,NA,233351,"9.59",110.0582,"440111000739211","汽车用品","专营店",948.16,"21760098-0","13829744227","2017-09-04 18:34:35",13831,NA,NA,811394.7,67616.23,12,14,0.4504003,"True",60854.6,60854.6,"True","",0,53000.03,53000.03,353670,231005.4,8,"True","汽车用品",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,5,1,0,0,5,1,0,0,1312,NA,"108万元","209
                                                天","SOP",4.401113e+14,202597,0.95,1,1,1.2,1,1.01863,0,1
"3069",3068,NA,232991,"9.71",167.8447,"510122000199196","鞋靴","专营店",0,"34298499-4","18782192461","2017-09-01 18:50:34",0,NA,NA,142367.8,11863.99,12,14,0.7707278,"True",10677.59,10677.59,"True","",0,8510.709,6808.567,6700,42977.99,5,"False","鞋靴",396,1301.86,3.645208,7,"True",3957.08,9.742984,6,"JINGDONG",0,0,0,0,0,0,0,0,0,0,569,NA,"100万元","212
                                                天","SOP",5.101223e+14,202599,1.045,1,0.8,1,1,1.016986,0,1
"3070",3069,NA,232742,"9.51",122.5803,"91310118554306765G","食品饮料，日用百货；","专营店",0,"91310118554306765G","","2017-08-31 16:24:33",0,NA,NA,8558769,713230.8,12,14,0.9400655,"True",641907.7,641907.7,"True","",120289.2,472646.3,378117,375659,1300000,10,"True","食品饮料",426,0,0,0,"False",0,0,0,"JINGDONG",0,0,13,6,0,0,13,6,0,0,3794.73,NA,"200万元","213
                                                天","SOP",NA,202690,0.95,1,0.8,1,1,1.033425,0,1
"3071",3070,NA,233097,"9.05",157.2207,"91330110311313610","运动户外","厂商授权旗舰店",64372.75,"91330110311313610B","15088293828","2017-09-03 07:08:34",61995,NA,NA,1133119,94426.61,12,14,0.5556273,"True",84983.95,84983.95,"True","",0,81372.67,81372.67,966485,825285.9,5,"True","运动户外",398,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,524,NA,"100万元","210
                                                天","SOP",9.133011e+16,202691,1.045,1,1,1.2,1,1.018082,0,1
"3072",3071,NA,233128,"9.66",549.425,"2342857","母婴","专营店",NA,"","010-51467882","2017-09-03 14:34:34",NA,NA,NA,985981.2,82165.1,12,14,0.4604413,"True",73948.59,73948.59,"True","",53641.09,53641.09,53641.09,0,NA,0,"False","母婴",398,0,0,0,"False",0,0,0,"JINGDONG",0,0,16,2,0,0,16,2,0,0,0,NA,"0元","210
                                                天","SOP",NA,202714,0.95,1,1,1,1,1.018082,0,1
"3073",3072,NA,233152,"9.67",417.698,"91440606598337176","家用电器","厂商授权旗舰店",11758.63,"91440606598337176J","0757-22192323","2017-09-03 17:28:34",568391,NA,NA,27053856,2254488,12,14,0.5564014,"True",2029039,2029039,"True","",1766198,1766198,1766198,188091,731609.2,1,"True","家用电器",398,0,0,0,"False",0,0,0,"JINGDONG",0,0,26,6,0,0,26,6,0,0,42758.89,NA,"100万元","210
                                                天","SOP",9.144061e+16,202729,0.95,1,1,1.2,0,1.018082,0,1
"3074",3073,NA,233155,"9.72",1017.881,"91440606581872834","家用电器","厂商授权旗舰店",31855.11,"91440606581872834A","0757-22192323","2017-09-03 17:32:34",1017001,NA,NA,7703474,641956.2,12,14,0.5178455,"True",577760.6,577760.6,"True","",502917.6,502917.6,502917.6,299000,282999.1,3,"True","家用电器",398,0,0,0,"False",0,0,0,"JINGDONG",0,0,28,5,0,1,28,6,0,1,14224,NA,"10万元","210
                                                天","SOP",9.144061e+16,202729,0.95,1,1,1.2,0,1.018082,0,1
"3075",3074,NA,233169,"9.46",93.79604,"350526100035391","礼品箱包","厂商直营旗舰店",1591.72,"07089113-6","0595-23699959","2017-09-03 19:16:33",0,NA,NA,1170906,97575.53,12,14,0.6392711,"True",87817.98,87817.98,"True","",0,63701.72,50961.37,134251,271461.2,9,"True","礼品箱包",398,0,0,0,"False",0,0,0,"JINGDONG",0,0,15,3,0,0,15,3,0,0,745,NA,"500万元","210
                                                天","SOP",3.505261e+14,202739,0.95,1,0.8,1,1,1.018082,0,1
"3076",3075,NA,233172,"9.26",3907.154,"91320102756851008","家用电器","专营店",342086.4,"91320102756851008C","18511759888","2017-09-03 21:38:34",1049664,NA,NA,27663747,2305312,12,14,0.6632451,"True",2074781,2074781,"True","",1204010,1505012,1204010,0,250336.3,0,"True","家用电器",398,0,0,0,"False",0,0,0,"JINGDONG",0,0,30,6,0,0,30,6,0,0,103621,NA,"100万元","210
                                                天","SOP",3.201028e+14,202746,0.95,1,0.8,1,0,1.018082,0,1
"3077",3076,NA,230780,"9.73",154.9672,"350111100168430","服饰内衣","厂商授权旗舰店",819.37,"09925682-2","15060006956","2017-08-21 14:03:46",430,NA,NA,3968100,330675,12,14,0.5402597,"True",297607.5,297607.5,"True","",0,287721.7,287721.7,433128,984530.8,10,"True","服饰内衣",416,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,7757.22,NA,"50万元","223
                                                天","SOP",9.135011e+16,202759,1.045,1,1,1.2,1,1.027945,0,1
"3078",3077,NA,230782,"9.77",150.9826,"350111100168430","服饰内衣","专营店",685.55,"09925682-2","15060006956","2017-08-21 14:05:47",0,NA,NA,3696599,308049.9,12,14,0.5376141,"True",277245,277245,"True","",0,203057.2,203057.2,572471,1015039,9,"True","服饰内衣",416,0,0,0,"False",0,0,0,"JINGDONG",0,0,13,2,0,0,13,2,0,0,5281.2,NA,"50万元","223
                                                天","SOP",9.135011e+16,202759,0.95,1,1,1,1,1.027945,0,1
"3079",3078,NA,233499,"9.7",1857.6,"330481000140449","服饰内衣","厂商直营旗舰店",0,"06690879-1","0573-87271630","2017-09-05 14:44:04",0,NA,NA,2967149,247262.4,12,14,0.7585984,"True",222536.2,222536.2,"True","",142206.1,177757.6,142206.1,338116,129372,3,"False","服饰内衣",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,3936,NA,"50万元","208
                                                天","SOP",3.304811e+14,202764,1.045,1,0.8,1,1,1.019178,0,1
"3080",3079,NA,233200,"9.75",82.13854,"420600000317377","家居家纺","专营店",0,"09821027-5","18372292175","2017-09-04 10:42:33",806,NA,NA,321763.8,26813.65,12,14,0.5370247,"True",24132.28,24132.28,"True","",0,23119.25,23119.25,149929,111948.9,4,"True","家居家纺",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,255.23,NA,"100万元","209
                                                天","SOP",4.206061e+14,202766,1.045,1,1,1.2,1,1.01863,0,1
"3081",3080,NA,233196,"9.51",1508,"91110108694991354","电脑、办公","专营店",85.93,"91110108694991354D","010-82517866","2017-09-04 10:34:34",0,NA,NA,392269,32689.08,12,14,0.646425,"True",29420.17,29420.17,"True","",17081.92,21352.4,17081.92,0,0,0,"False","电脑、办公",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,5,1,0,0,5,1,0,0,0,NA,"101万元","209
                                                天","SOP",1.101087e+14,202775,0.95,1,0.8,1,1,1.01863,0,1
"3082",3081,NA,233207,"9.51",177.874,"91341600","食品饮料","专营店",2626.06,"91341600MA2MXFRQ6F","18255809678","2017-09-04 11:04:34",30000,NA,NA,845003.8,70416.98,12,14,0.4750776,"True",63375.28,63375.28,"True","",31690.6,55195.36,55195.36,104153,88719.47,1,"True","食品饮料",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,33,2,0,0,33,2,0,0,130.4,NA,"500万元","209
                                                天","SOP",91341600,202781,0.95,1,1,1.2,0,1.01863,0,1
"3083",3082,NA,233220,"9.22",2761,"310110000595804","运动户外","专卖店",0,"59814051-7","18616834458","2017-09-04 11:32:35",0,NA,NA,2922662,243555.2,12,14,0.7069135,"True",219199.6,219199.6,"True","",0,159089.4,127271.5,611906,986273.1,9,"True","运动户外",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,1,1,0,0,1,1,0,0,9896,NA,"100万元","209
                                                天","SOP",3.101106e+14,202794,0.95,1,0.8,1,1,1.01863,0,1
"3084",3083,NA,233222,"9.41",139.4321,"321191000059728","鞋靴","厂商授权旗舰店",117.96,"07630310-4","0511-83371282","2017-09-04 11:36:35",0,NA,NA,158949.8,13245.82,12,14,1.118718,"True",11921.24,11921.24,"True","",4326.061,8652.122,4326.061,0,0,0,"False","鞋靴",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,2,2,0,0,2,2,0,0,188,NA,"60万元","209
                                                天","SOP",3.211001e+14,202795,0.95,1,0.5,1,1,1.01863,0,1
"3085",3084,NA,233241,"9.82",192,"440301108451104","数码","专营店",NA,"08573405-3","15817490002","2017-09-04 12:32:34",NA,NA,NA,634931,52910.92,12,14,0.7429881,"True",47619.82,47619.82,"True","",27648.98,34561.23,27648.98,0,NA,0,"False","数码",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,20,4,0,0,20,4,0,0,7716,NA,"10万元","209
                                                天","SOP",4.403001e+14,202807,0.95,1,0.8,1,1,1.01863,0,1
"3086",3085,NA,233249,"9.65",130.5643,"91440300069287935","鞋靴","专营店",NA,"91440300069287935X","15260321973","2017-09-04 12:50:33",NA,NA,NA,24415.52,2034.627,12,14,0.819394,"True",1831.164,1831.164,"True","",1169.53,1461.912,1169.53,0,NA,0,"False","鞋靴",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,754,NA,"50万元","209
                                                天","SOP",9.14403e+16,202811,1.045,1,0.8,1,1,1.01863,0,1
"3087",3086,NA,233250,"8.78",253.5562,"91440300069287935","鞋靴","专营店",559.54,"91440300069287935X","15260321973","2017-09-04 12:52:34",0,NA,NA,197885.8,16490.49,12,14,0.7563696,"True",14841.44,14841.44,"True","",8617.224,10771.53,8617.224,0,0,0,"False","鞋靴",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,5,1,0,0,5,1,0,0,397,NA,"50万元","209
                                                天","SOP",9.14403e+16,202811,0.95,1,0.8,1,1,1.01863,0,1
"3088",3087,NA,233251,"9.25",276.0984,"91440300069287935","鞋靴","专营店",94.42,"91440300069287935X","15260321973","2017-09-04 12:54:33",0,NA,NA,138113.9,11509.5,12,14,0.6794048,"True",10358.55,10358.55,"True","",6615.807,8269.759,6615.807,0,45.28,0,"False","鞋靴",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,128,NA,"50万元","209
                                                天","SOP",9.14403e+16,202811,1.045,1,0.8,1,1,1.01863,0,1
"3089",3088,NA,232570,"9.88",NA,"91440106093779526","美妆个护","专营店",NA,"91440106093779526A","15011749645","2017-08-30 19:18:36",NA,NA,NA,0,0,12,14,NA,"True",0,0,"True","",0,0,0,0,NA,0,"False","美妆个护",425,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,0,NA,"100万元","214
                                                天","SOP",9.144011e+16,202845,1.045,1,1.2,1,1,1.032877,0,1
"3090",3089,NA,233287,"9.51",1508,"91110108694991354","电脑、办公","专营店",85.93,"91110108694991354D","010-82517866","2017-09-04 15:20:33",0,NA,NA,392269,32689.08,12,14,0.646425,"True",29420.17,29420.17,"True","",17081.92,21352.4,17081.92,0,0,0,"False","电脑、办公",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,5,1,0,0,5,1,0,0,0,NA,"101万元","209
                                                天","SOP",1.101087e+14,202847,0.95,1,0.8,1,1,1.01863,0,1
"3091",3090,NA,233315,"9.4",109.7127,"91340100","服饰内衣","专营店",95.31,"91340100MA2MX46342","15810277448","2017-09-04 16:28:34",0,NA,NA,735812.7,61317.72,12,14,0.7426551,"True",55185.95,55185.95,"True","",35246.22,44057.78,35246.22,0,0,0,"False","服饰内衣",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,198,NA,"100万元","209
                                                天","SOP",91340100,202850,1.045,1,0.8,1,1,1.01863,0,1
"3092",3091,NA,233309,"9.95",119.8066,"914205005798755500","手机","专营店",23332.29,"914205005798755500","13972527286","2017-09-04 16:08:34",0,NA,NA,3534655,294554.6,12,14,0.4765849,"True",265099.2,265099.2,"True","",125619,192402.1,192402.1,385000,385000,6,"False","手机",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,1,0,1,0,1,6516.8,NA,"110万元","209
                                                天","SOP",9.14205e+17,202862,0.95,1,1,1,1,1.01863,0,1
"3093",3092,NA,233319,"9.59",293.5414,"331004000052449","鞋靴","厂商直营旗舰店",NA,"55179182-2","130-58886081","2017-09-04 16:36:34",NA,NA,NA,995478.8,82956.57,12,14,0.5064036,"True",74660.91,74660.91,"True","",59605.64,59605.64,59605.64,0,NA,0,"False","鞋靴",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,4369.94,NA,"10万元","209
                                                天","SOP",3.310046e+14,202872,1.045,1,1,1,1,1.01863,0,1
"3094",3093,NA,233287,"9.51",1508,"91110108694991354","电脑、办公","专营店",85.93,"91110108694991354D","010-82517866","2017-09-04 15:20:33",0,NA,NA,392269,32689.08,12,14,0.646425,"True",29420.17,29420.17,"True","",17081.92,21352.4,17081.92,0,0,0,"False","电脑、办公",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,5,1,0,0,5,1,0,0,0,NA,"101万元","209
                                                天","SOP",1.101087e+14,202879,0.95,1,0.8,1,1,1.01863,0,1
"3095",3094,NA,233334,"9.5",137.1849,"91310113580605443","母婴","厂商授权旗舰店",903.08,"91310113580605443W","021-66208095","2017-09-04 17:38:34",0,NA,NA,11623479,968623.2,12,14,0.4765278,"True",871760.9,871760.9,"True","",361132,632701.4,632701.4,324040,1369962,10,"True","母婴",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,22,4,0,0,22,4,0,0,2627.18,NA,"50万元","209
                                                天","SOP",9.131011e+16,202887,0.95,1,1,1,1,1.01863,0,1
"3096",3095,NA,233432,"8.9",184,"91440101","服饰内衣","专卖店",NA,"91440101MA59NWB4XW","13242755437","2017-09-05 10:18:33",NA,NA,NA,12925,1077.083,12,14,2.078739,"True",969.375,969.375,"True","",387.1591,774.3182,387.1591,0,NA,0,"False","服饰内衣",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,119,NA,"100万元","208
                                                天","SOP",91440101,202915,1.045,1,0.5,1,1,1.019178,0,1
"3097",3096,NA,233432,"8.9",184,"91440101","服饰内衣","专卖店",NA,"91440101MA59NWB4XW","13242755437","2017-09-05 10:18:33",NA,NA,NA,12925,1077.083,12,14,2.078739,"True",969.375,969.375,"True","",387.1591,774.3182,387.1591,0,NA,0,"False","服饰内衣",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,119,NA,"100万元","208
                                                天","SOP",91440101,202915,1.045,1,0.5,1,1,1.019178,0,1
